Creb1,Ppargc1a,TF-target_gene
Creb1,Ppm1d,TF-target_gene
Creb1,Prkce,TF-target_gene
Creb1,Nectin2,TF-target_gene
Creb1,Slc2a3,TF-target_gene
Creb1,Twist1,TF-target_gene
Mapk14,Il23a,TF-target_gene
Mapk14,Il12a,TF-target_gene
Mapk14,Il12b,TF-target_gene
Mapk14,Il18,TF-target_gene
Mapk14,Il1a,TF-target_gene
Mapk14,Il1b,TF-target_gene
Mapk14,Il6,TF-target_gene
Mapk14,Nos2,TF-target_gene
Mapk14,Tnf,TF-target_gene
Mapk14,Egr1,TF-target_gene
Ppara,Cyp4a31,TF-target_gene
Ppara,Cyp4a32,TF-target_gene
Ppara,Acadm,TF-target_gene
Ppara,Acaa1a,TF-target_gene
Ppara,Acox1,TF-target_gene
Ppara,Aip,TF-target_gene
Ppara,Apoa1,TF-target_gene
Ppara,Apoa2,TF-target_gene
Ppara,Apoc3,TF-target_gene
Ppara,Cebpb,TF-target_gene
Ppara,Abcc2,TF-target_gene
Ppara,Cpt1a,TF-target_gene
Ppara,Cpt1b,TF-target_gene
Ppara,Cpt2,TF-target_gene
Ppara,Cyp4a10,TF-target_gene
Ppara,Cyp4a12b,TF-target_gene
Ppara,Cyp4a14,TF-target_gene
Ppara,Cyp7a1,TF-target_gene
Ppara,Cyp8b1,TF-target_gene
Ppara,Dbi,TF-target_gene
Ppara,Fabp1,TF-target_gene
Ppara,Acsl1,TF-target_gene
Ppara,Gata3,TF-target_gene
Ppara,Hmgcs2,TF-target_gene
Ppara,Hsd11b1,TF-target_gene
Ppara,Hsp90ab1,TF-target_gene
Ppara,Lpl,TF-target_gene
Ppara,Mmp3,TF-target_gene
Ppara,Me1,TF-target_gene
Ppara,Cited2,TF-target_gene
Ppara,Mttp,TF-target_gene
Ppara,Nfkb1,TF-target_gene
Ppara,Nfkbia,TF-target_gene
Ppara,Pltp,TF-target_gene
Ppara,Med1,TF-target_gene
Ppara,Scd1,TF-target_gene
Ppara,Scd2,TF-target_gene
Ppara,Scp2,TF-target_gene
Ppara,Slc22a1,TF-target_gene
Ppara,Scarb1,TF-target_gene
Ppara,Acsl6,TF-target_gene
Ppara,Ucp1,TF-target_gene
Ppara,Ucp3,TF-target_gene
Ppara,Nr1h3,TF-target_gene
Ppara,Cyp4a29-ps,TF-target_gene
Ppara,Acaa1b,TF-target_gene
Ppara,Nox1,TF-target_gene
Ppara,Apob,TF-target_gene
Ppara,Slc27a1,TF-target_gene
Ppara,Slc27a4,TF-target_gene
Ppara,Mecr,TF-target_gene
Ppara,Pdk4,TF-target_gene
Ppara,Cyp4a12a,TF-target_gene
Ppara,Dhrs4,TF-target_gene
Ppara,Scd3,TF-target_gene
Ppara,Acsbg2,TF-target_gene
Ppara,Scd4,TF-target_gene
Ppara,Acsl5,TF-target_gene
Ppara,Cyp4a30b-ps,TF-target_gene
Ppara,Acsl4,TF-target_gene
Ppara,Fads2,TF-target_gene
Ppara,Angptl4,TF-target_gene
Ppara,Aurkaip1,TF-target_gene
Ppara,Apoa5,TF-target_gene
Ppara,Ehhadh,TF-target_gene
Ppara,Acsl3,TF-target_gene
Ppara,Cpt1c,TF-target_gene
Ppara,Acox3,TF-target_gene
Ppara,Acox2,TF-target_gene
Ppara,Acsbg1,TF-target_gene
Ppara,Abcd4,TF-target_gene
Ppara,Acot1,TF-target_gene
Ppara,Akr1c18,TF-target_gene
Ppara,Aldh3a2,TF-target_gene
Ppara,Bcl2,TF-target_gene
Ppara,Cd36,TF-target_gene
Ppara,Cdkn2a,TF-target_gene
Ppara,Cebpa,TF-target_gene
Ppara,Cebpd,TF-target_gene
Ppara,Cidea,TF-target_gene
Ppara,Fabp4,TF-target_gene
Ppara,Fbp2,TF-target_gene
Ppara,Gsk3b,TF-target_gene
Ppara,Gys2,TF-target_gene
Ppara,Lgals4,TF-target_gene
Ppara,Il6,TF-target_gene
Ppara,Il6ra,TF-target_gene
Ppara,Il6st,TF-target_gene
Ppara,Mmp12,TF-target_gene
Ppara,Mpo,TF-target_gene
Ppara,Nr1i2,TF-target_gene
Ppara,Pex11a,TF-target_gene
Ppara,Ptgs2,TF-target_gene
Ppara,Pxmp4,TF-target_gene
Ppara,Rare1,TF-target_gene
Ppara,Rare2,TF-target_gene
Ppara,Retsat,TF-target_gene
Ppara,Serpine1,TF-target_gene
Ppara,Serpine2,TF-target_gene
Ppara,Slc15a1,TF-target_gene
Ppara,Slc25a20,TF-target_gene
Ppara,Spp1,TF-target_gene
Ppara,Stat5a,TF-target_gene
Ppara,Tbx21,TF-target_gene
Ppara,Trib3,TF-target_gene
Ppara,Ucp2,TF-target_gene
Sox9,Best1,TF-target_gene
Sox9,Bmi1,TF-target_gene
Sox9,Catsper1,TF-target_gene
Sox9,Cdh1,TF-target_gene
Sox9,Cdkn1a,TF-target_gene
Sox9,Col2a1,TF-target_gene
Sox9,Ctgf,TF-target_gene
Sox9,Ctnnb1,TF-target_gene
Sox9,Cyp26b1,TF-target_gene
Sox9,Etv2,TF-target_gene
Sox9,Fgf9,TF-target_gene
Sox9,Furin,TF-target_gene
Sox9,Lxn,TF-target_gene
Sox9,Matn1,TF-target_gene
Sox9,Mia,TF-target_gene
Sox9,Neurog3,TF-target_gene
Sox9,Nkx3-2,TF-target_gene
Sox9,Pax3,TF-target_gene
Sox9,Pdx1,TF-target_gene
Sox9,Phex,TF-target_gene
Sox9,Pik3ca,TF-target_gene
Sox9,Pthlh,TF-target_gene
Sox9,Ret,TF-target_gene
Sox9,Sgca,TF-target_gene
Sox9,Slc6a19,TF-target_gene
Sox9,Sox10,TF-target_gene
Sox9,Vegfa,TF-target_gene
Sox9,Vnn1,TF-target_gene
Sox9,Wwp2,TF-target_gene
Sos1,Spred3,TF-target_gene
Sos1,Spred1,TF-target_gene
Sos1,Spred2,TF-target_gene
Sos1,Bcl2l1,TF-target_gene
Sos1,Ccnd1,TF-target_gene
Sos1,Ccnd2,TF-target_gene
Sos1,Ccnd3,TF-target_gene
Sos1,Myc,TF-target_gene
Sos1,Spry4,TF-target_gene
Sos1,Spry2,TF-target_gene
Sos1,Spry1,TF-target_gene
Sos1,Spry3,TF-target_gene
Trp53,Rprm,TF-target_gene
Trp53,Trp53inp1,TF-target_gene
Trp53,Pmaip1,TF-target_gene
Trp53,Lrdd,TF-target_gene
Trp53,Psrc1,TF-target_gene
Trp53,Sfn,TF-target_gene
Trp53,Ramp2,TF-target_gene
Trp53,Ppm1d,TF-target_gene
Trp53,Banp,TF-target_gene
Trp53,Chek2,TF-target_gene
Trp53,Rrm2b,TF-target_gene
Trp53,Fkbp3,TF-target_gene
Trp53,Gtse1,TF-target_gene
Trp53,Polk,TF-target_gene
Trp53,Ccnb1,TF-target_gene
Trp53,Ppia,TF-target_gene
Trp53,Mapk3,TF-target_gene
Trp53,Rfwd2,TF-target_gene
Trp53,Ing1,TF-target_gene
Trp53,Cables2,TF-target_gene
Trp53,Gdf15,TF-target_gene
Trp53,Gadd45g,TF-target_gene
Trp53,Scn3b,TF-target_gene
Trp53,Daglb,TF-target_gene
Trp53,Sesn2,TF-target_gene
Trp53,Pias3,TF-target_gene
Trp53,Gsn,TF-target_gene
Trp53,Aamp,TF-target_gene
Trp53,Wrn,TF-target_gene
Trp53,Zmat3,TF-target_gene
Trp53,Upp1,TF-target_gene
Trp53,Tyrp1,TF-target_gene
Trp53,Tyr,TF-target_gene
Trp53,Tsc2,TF-target_gene
Trp53,Trp73,TF-target_gene
Trp53,Trp63,TF-target_gene
Trp53,Traf4,TF-target_gene
Trp53,Tnfrsf10b,TF-target_gene
Trp53,Thbs1,TF-target_gene
Trp53,Tert,TF-target_gene
Trp53,Terc,TF-target_gene
Trp53,Tep1,TF-target_gene
Trp53,Ssrp1,TF-target_gene
Trp53,Spp1,TF-target_gene
Trp53,Serpinb5,TF-target_gene
Trp53,Siah2,TF-target_gene
Trp53,Siah1b,TF-target_gene
Trp53,Siah1a,TF-target_gene
Trp53,S100a4,TF-target_gene
Trp53,Rrm2,TF-target_gene
Trp53,Ret,TF-target_gene
Trp53,Ptgs2,TF-target_gene
Trp53,Pten,TF-target_gene
Trp53,Prodh,TF-target_gene
Trp53,Pml,TF-target_gene
Trp53,Serpine1,TF-target_gene
Trp53,Pik3ca,TF-target_gene
Trp53,Abcb1a,TF-target_gene
Trp53,Abcb1b,TF-target_gene
Trp53,Nos2,TF-target_gene
Trp53,Nkx3-1,TF-target_gene
Trp53,Gadd45b,TF-target_gene
Trp53,Mmp2,TF-target_gene
Trp53,Mki67,TF-target_gene
Trp53,Mgmt,TF-target_gene
Trp53,Met,TF-target_gene
Trp53,Mdm4,TF-target_gene
Trp53,Mdm2,TF-target_gene
Trp53,Bbc3,TF-target_gene
Trp53,Stmn1,TF-target_gene
Trp53,Krt19,TF-target_gene
Trp53,Kit,TF-target_gene
Trp53,Irs3,TF-target_gene
Trp53,Inha,TF-target_gene
Trp53,Igfbp3,TF-target_gene
Trp53,Hras1,TF-target_gene
Trp53,Hnrnpab,TF-target_gene
Trp53,Hipk1,TF-target_gene
Trp53,Hic1,TF-target_gene
Trp53,Gja5,TF-target_gene
Trp53,Fdxr,TF-target_gene
Trp53,Fas,TF-target_gene
Trp53,Sesn1,TF-target_gene
Trp53,Expi,TF-target_gene
Trp53,Erbb2,TF-target_gene
Trp53,Epha2,TF-target_gene
Trp53,Ei24,TF-target_gene
Trp53,Egr1,TF-target_gene
Trp53,Egfr,TF-target_gene
Trp53,Eef1a2,TF-target_gene
Trp53,Eef1a1,TF-target_gene
Trp53,Dnmt1,TF-target_gene
Trp53,Gadd45a,TF-target_gene
Trp53,Cyp1b1,TF-target_gene
Trp53,Csnk2a2,TF-target_gene
Trp53,Csn3,TF-target_gene
Trp53,Plk3,TF-target_gene
Trp53,Chek1,TF-target_gene
Trp53,Cdkn2a,TF-target_gene
Trp53,Cdkn1b,TF-target_gene
Trp53,Cdkn1a,TF-target_gene
Trp53,Cdc42,TF-target_gene
Trp53,Cdc25c,TF-target_gene
Trp53,Cd82,TF-target_gene
Trp53,Ccng2,TF-target_gene
Trp53,Ccng1,TF-target_gene
Trp53,Ccnd1,TF-target_gene
Trp53,Bdkrb2,TF-target_gene
Trp53,Bcl2,TF-target_gene
Trp53,Bax,TF-target_gene
Trp53,Atm,TF-target_gene
Trp53,Rhob,TF-target_gene
Trp53,Rhoa,TF-target_gene
Trp53,Aqp3,TF-target_gene
Trp53,Birc5,TF-target_gene
Trp53,Apaf1,TF-target_gene
Trp53,Akt1,TF-target_gene
Trp53,Acta1,TF-target_gene
Trp53,Ddb2,TF-target_gene
Trp53,Bai1,TF-target_gene
Trp53,Topors,TF-target_gene
Trp53,Sirt1,TF-target_gene
Trp53,Sgpp1,TF-target_gene
Trp53,Sesn3,TF-target_gene
Trp53,Ddit4,TF-target_gene
Trp53,Glipr1,TF-target_gene
Trp53,Steap3,TF-target_gene
Trp53,Rchy1,TF-target_gene
Trp53,Shisa5,TF-target_gene
Trp53,Perp,TF-target_gene
Trp53,Cables1,TF-target_gene
Trp53,Abcc1,TF-target_gene
Trp53,Afp,TF-target_gene
Trp53,Agt,TF-target_gene
Trp53,Agtr1a,TF-target_gene
Trp53,Amelx,TF-target_gene
Trp53,Ankrd1,TF-target_gene
Trp53,Atf3,TF-target_gene
Trp53,Axl,TF-target_gene
Trp53,Adgrb1,TF-target_gene
Trp53,Bak1,TF-target_gene
Trp53,Btg2,TF-target_gene
Trp53,Casp3,TF-target_gene
Trp53,Casp6,TF-target_gene
Trp53,Casp7,TF-target_gene
Trp53,Casp8,TF-target_gene
Trp53,Ccna2,TF-target_gene
Trp53,Ccnb2,TF-target_gene
Trp53,Cdc2b,TF-target_gene
Trp53,Cdk2,TF-target_gene
Trp53,Cdk5,TF-target_gene
Trp53,Cdkn1c,TF-target_gene
Trp53,Cdkn2c,TF-target_gene
Trp53,Ckap2,TF-target_gene
Trp53,Ckm,TF-target_gene
Trp53,Cks1b,TF-target_gene
Trp53,Col2a1,TF-target_gene
Trp53,Cxcr2,TF-target_gene
Trp53,D7Ertd443e,TF-target_gene
Trp53,Dusp1,TF-target_gene
Trp53,Dusp2,TF-target_gene
Trp53,Dusp4,TF-target_gene
Trp53,Dyrk1a,TF-target_gene
Trp53,E2f1,TF-target_gene
Trp53,E4f1,TF-target_gene
Trp53,Edil3,TF-target_gene
Trp53,Elf4,TF-target_gene
Trp53,Epcam,TF-target_gene
Trp53,Uhrf1bp1,TF-target_gene
Trp53,Fos,TF-target_gene
Trp53,Foxm1,TF-target_gene
Trp53,Foxo3,TF-target_gene
Trp53,Foxp3,TF-target_gene
Trp53,Fpr1,TF-target_gene
Trp53,Gabre,TF-target_gene
Trp53,Gap43,TF-target_gene
Trp53,Gsk3b,TF-target_gene
Trp53,Hdgf,TF-target_gene
Trp53,Hgf,TF-target_gene
Trp53,Hipk2,TF-target_gene
Trp53,Hmox1,TF-target_gene
Trp53,Hras,TF-target_gene
Trp53,Hspa1b,TF-target_gene
Trp53,Id2,TF-target_gene
Trp53,Ifi202b,TF-target_gene
Trp53,Igf1r,TF-target_gene
Trp53,Ins2,TF-target_gene
Trp53,Insr,TF-target_gene
Trp53,Klf2,TF-target_gene
Trp53,Lif,TF-target_gene
Trp53,Ltf,TF-target_gene
Trp53,Mxi1,TF-target_gene
Trp53,Map4,TF-target_gene
Trp53,Mapk1,TF-target_gene
Trp53,Mcm7,TF-target_gene
Trp53,Mcts1,TF-target_gene
Trp53,Mir34a,TF-target_gene
Trp53,Mt1,TF-target_gene
Trp53,Myc,TF-target_gene
Trp53,Myod1,TF-target_gene
Trp53,Myog,TF-target_gene
Trp53,Nanog,TF-target_gene
Trp53,Ndrg1,TF-target_gene
Trp53,Neurod2,TF-target_gene
Trp53,Nfkb1,TF-target_gene
Trp53,Nkx2-5,TF-target_gene
Trp53,Notch1,TF-target_gene
Trp53,Nr0b2,TF-target_gene
Trp53,Nr3c1,TF-target_gene
Trp53,Nupr1,TF-target_gene
Trp53,Olfr17,TF-target_gene
Trp53,Pappa,TF-target_gene
Trp53,Pax2,TF-target_gene
Trp53,Pcbp2,TF-target_gene
Trp53,Pcna,TF-target_gene
Trp53,Pdgfrb,TF-target_gene
Trp53,Per2,TF-target_gene
Trp53,Pkd1,TF-target_gene
Trp53,Pla2g16,TF-target_gene
Trp53,Pmp2,TF-target_gene
Trp53,Prnp,TF-target_gene
Trp53,Prox1,TF-target_gene
Trp53,Psen1,TF-target_gene
Trp53,Psme3,TF-target_gene
Trp53,Ptgds,TF-target_gene
Trp53,Ptk2,TF-target_gene
Trp53,Ptprv,TF-target_gene
Trp53,Rap2b,TF-target_gene
Trp53,Reep5,TF-target_gene
Trp53,Rela,TF-target_gene
Trp53,Rps6ka1,TF-target_gene
Trp53,Runx1,TF-target_gene
Trp53,Sall2,TF-target_gene
Trp53,Sin3a,TF-target_gene
Trp53,Siva1,TF-target_gene
Trp53,Slc19a2,TF-target_gene
Trp53,Slc2a4,TF-target_gene
Trp53,Slc6a6,TF-target_gene
Trp53,Smad3,TF-target_gene
Trp53,Smurf1,TF-target_gene
Trp53,Sod2,TF-target_gene
Trp53,Src,TF-target_gene
Trp53,Srebf1,TF-target_gene
Trp53,Tcf4,TF-target_gene
Trp53,Tcf7l2,TF-target_gene
