Nfkb1,Traf4,TF-target_gene
Nfkb1,Traf3,TF-target_gene
Nfkb1,Traf2,TF-target_gene
Nfkb1,Traf1,TF-target_gene
Nfkb1,Tnfaip3,TF-target_gene
Nfkb1,Tert,TF-target_gene
Nfkb1,Tbxa2r,TF-target_gene
Nfkb1,Tapbp,TF-target_gene
Nfkb1,Tal1,TF-target_gene
Nfkb1,Sdc4,TF-target_gene
Nfkb1,Cxcl2,TF-target_gene
Nfkb1,Ccl5,TF-target_gene
Nfkb1,Ccl4,TF-target_gene
Nfkb1,Ccl3,TF-target_gene
Nfkb1,Relb,TF-target_gene
Nfkb1,Rel,TF-target_gene
Nfkb1,Rdh16,TF-target_gene
Nfkb1,Ptgs2,TF-target_gene
Nfkb1,Ptgs1,TF-target_gene
Nfkb1,Ptger2,TF-target_gene
Nfkb1,Atp12a,TF-target_gene
Nfkb1,Eif2ak2,TF-target_gene
Nfkb1,Plau,TF-target_gene
Nfkb1,Pax8,TF-target_gene
Nfkb1,Oprd1,TF-target_gene
Nfkb1,Nfkbia,TF-target_gene
Nfkb1,Nfkb2,TF-target_gene
Nfkb1,Gadd45b,TF-target_gene
Nfkb1,Myb,TF-target_gene
Nfkb1,Nudt1,TF-target_gene
Nfkb1,Cxcl9,TF-target_gene
Nfkb1,Madcam1,TF-target_gene
Nfkb1,Kdr,TF-target_gene
Nfkb1,Il5,TF-target_gene
Nfkb1,Il4,TF-target_gene
Nfkb1,Il2,TF-target_gene
Nfkb1,Il1rn,TF-target_gene
Nfkb1,Il15,TF-target_gene
Nfkb1,Ifngr2,TF-target_gene
Nfkb1,Ifnb1,TF-target_gene
Nfkb1,Cxcl10,TF-target_gene
Nfkb1,Icam1,TF-target_gene
Nfkb1,Cfb,TF-target_gene
Nfkb1,Cxcl1,TF-target_gene
Nfkb1,Gdnf,TF-target_gene
Nfkb1,Gad1,TF-target_gene
Nfkb1,Fas,TF-target_gene
Nfkb1,Ptprv,TF-target_gene
Nfkb1,Csf2,TF-target_gene
Nfkb1,Csf1,TF-target_gene
Nfkb1,Chat,TF-target_gene
Nfkb1,Cflar,TF-target_gene
Nfkb1,Cebpg,TF-target_gene
Nfkb1,Cacna1e,TF-target_gene
Nfkb1,Brca1,TF-target_gene
Nfkb1,Cxcr5,TF-target_gene
Nfkb1,Blk,TF-target_gene
Nfkb1,Bik,TF-target_gene
Nfkb1,Bcl2a1d,TF-target_gene
Nfkb1,Bcl2a1c,TF-target_gene
Nfkb1,Bcl2a1b,TF-target_gene
Nfkb1,Bcl2a1a,TF-target_gene
Nfkb1,Apoc3,TF-target_gene
Nfkb1,Birc5,TF-target_gene
Nfkb1,Xiap,TF-target_gene
Nfkb1,Birc2,TF-target_gene
Nfkb1,Birc3,TF-target_gene
Nfkb1,Ahrr,TF-target_gene
Nfkb1,Acta2,TF-target_gene
Nfkb1,Acp5,TF-target_gene
Nfkb1,Irak2,TF-target_gene
Nfkb1,mmu-miR-146a-5p,TF-target_gene
Nfkb1,Adipoq,TF-target_gene
Nfkb1,Adora1,TF-target_gene
Nfkb1,Adora2a,TF-target_gene
Nfkb1,Adora2b,TF-target_gene
Nfkb1,Ager,TF-target_gene
Nfkb1,Agt,TF-target_gene
Nfkb1,Aldh3a1,TF-target_gene
Nfkb1,Alox5,TF-target_gene
Nfkb1,Amh,TF-target_gene
Nfkb1,Ankrd2,TF-target_gene
Nfkb1,Apoe,TF-target_gene
Nfkb1,Aqp5,TF-target_gene
Nfkb1,Banp,TF-target_gene
Nfkb1,Bin1,TF-target_gene
Nfkb1,Bmp2,TF-target_gene
Nfkb1,Bmpr2,TF-target_gene
Nfkb1,Btk,TF-target_gene
Nfkb1,COX2,TF-target_gene
Nfkb1,Ccl12,TF-target_gene
Nfkb1,Ccl2,TF-target_gene
Nfkb1,Ccl22,TF-target_gene
Nfkb1,Ccl9,TF-target_gene
Nfkb1,Cd38,TF-target_gene
Nfkb1,Cd40,TF-target_gene
Nfkb1,Cd7,TF-target_gene
Nfkb1,Cd80,TF-target_gene
Nfkb1,Cd86,TF-target_gene
Nfkb1,Cebpa,TF-target_gene
Nfkb1,Cenpj,TF-target_gene
Nfkb1,Ctnnb1,TF-target_gene
Nfkb1,Cxadr,TF-target_gene
Nfkb1,Cxcl13,TF-target_gene
Nfkb1,Cxcl15,TF-target_gene
Nfkb1,Cyp11a1,TF-target_gene
Nfkb1,Dcst1,TF-target_gene
Nfkb1,Dcst2,TF-target_gene
Nfkb1,Dcstamp,TF-target_gene
Nfkb1,Defb2,TF-target_gene
Nfkb1,Dmp1,TF-target_gene
Nfkb1,Drd2,TF-target_gene
Nfkb1,Dusp1,TF-target_gene
Nfkb1,Ebna1bp2,TF-target_gene
Nfkb1,Edn1,TF-target_gene
Nfkb1,Egfr,TF-target_gene
Nfkb1,Egr2,TF-target_gene
Nfkb1,Elf3,TF-target_gene
Nfkb1,Epas1,TF-target_gene
Nfkb1,Fbp1,TF-target_gene
Nfkb1,Kdm2a,TF-target_gene
Nfkb1,Foxp3,TF-target_gene
Nfkb1,Fth1,TF-target_gene
Nfkb1,Gclm,TF-target_gene
Nfkb1,Glrx,TF-target_gene
Nfkb1,Hmgcr,TF-target_gene
Nfkb1,Hmox1,TF-target_gene
Nfkb1,Hsd11b2,TF-target_gene
Nfkb1,Igf2bp2,TF-target_gene
Nfkb1,Igk,TF-target_gene
Nfkb1,Ikbkb,TF-target_gene
Nfkb1,Il1,TF-target_gene
Nfkb1,Irf4,TF-target_gene
Nfkb1,Itgam,TF-target_gene
Nfkb1,Junb,TF-target_gene
Nfkb1,Kcnd2,TF-target_gene
Nfkb1,Kcnip2,TF-target_gene
Nfkb1,Klf5,TF-target_gene
Nfkb1,Lef1,TF-target_gene
Nfkb1,Ltc4s,TF-target_gene
Nfkb1,Mapk14,TF-target_gene
Nfkb1,Mbp,TF-target_gene
Nfkb1,Mmp14,TF-target_gene
Nfkb1,Mmp3,TF-target_gene
Nfkb1,Msx1,TF-target_gene
Nfkb1,Myoz2,TF-target_gene
Nfkb1,Nfkbiz,TF-target_gene
Nfkb1,Ngb,TF-target_gene
Nfkb1,Nos3,TF-target_gene
Nfkb1,Nqo1,TF-target_gene
Nfkb1,Nrf1,TF-target_gene
Nfkb1,Ntn1,TF-target_gene
Nfkb1,Pdk4,TF-target_gene
Nfkb1,Per1,TF-target_gene
Nfkb1,Per2,TF-target_gene
Nfkb1,Phex,TF-target_gene
Nfkb1,Pirb,TF-target_gene
Nfkb1,Pla2g4a,TF-target_gene
Nfkb1,Plaur,TF-target_gene
Nfkb1,Plin2,TF-target_gene
Nfkb1,Pmaip1,TF-target_gene
Nfkb1,Ppara,TF-target_gene
Nfkb1,Ppm1d,TF-target_gene
Nfkb1,Ppp1r13l,TF-target_gene
Nfkb1,Ppp1r14a,TF-target_gene
Nfkb1,Prodh,TF-target_gene
Nfkb1,Psme2,TF-target_gene
Nfkb1,Ptges,TF-target_gene
Nfkb1,Ptpn4,TF-target_gene
Nfkb1,Ripk2,TF-target_gene
Nfkb1,Sele,TF-target_gene
Nfkb1,Selp,TF-target_gene
Nfkb1,Shh,TF-target_gene
Nfkb1,Slc1a2,TF-target_gene
Nfkb1,Slc2a1,TF-target_gene
Nfkb1,Slc2a4,TF-target_gene
Nfkb1,Sod2,TF-target_gene
Nfkb1,Sox9,TF-target_gene
Nfkb1,Src,TF-target_gene
Nfkb1,Stat1,TF-target_gene
Nfkb1,Stk39,TF-target_gene
Nfkb1,Tcrg-C1,TF-target_gene
Nfkb1,Tec,TF-target_gene
Nfkb1,Thrb,TF-target_gene
Nfkb1,Timp3,TF-target_gene
Nfkb1,Tlr4,TF-target_gene
Nfkb1,Tnfrsf25,TF-target_gene
Nfkb1,Tnfrsf4,TF-target_gene
Nfkb1,Tnfsf13b,TF-target_gene
Nfkb1,Trem1,TF-target_gene
Nfkb1,Trim63,TF-target_gene
Nfkb1,Upp1,TF-target_gene
Nfkb1,Wap,TF-target_gene
Nfkb1,Yy1,TF-target_gene
Nfkb1,Cdh1,TF-target_gene
Ikbkb,Ccl19,TF-target_gene
Ikbkb,Cxcl10,TF-target_gene
Ikbkb,Cxcl2,TF-target_gene
Ikbkb,Cxcl9,TF-target_gene
Ikbkb,Cxcr4,TF-target_gene
Ikbkb,Nfkbia,TF-target_gene
Ikbkb,Ptgs2,TF-target_gene
Ikbkb,Rps6kb1,TF-target_gene
Dnmt3b,Nanog,TF-target_gene
Dnmt3b,Pou5f1,TF-target_gene
Dnmt3b,Vtn,TF-target_gene
Sos2,Spry3,TF-target_gene
Sos2,Spry1,TF-target_gene
Sos2,Spry2,TF-target_gene
Sos2,Ccnd2,TF-target_gene
Sos2,Spry4,TF-target_gene
Sos2,Spred2,TF-target_gene
Sos2,Spred1,TF-target_gene
Sos2,Spred3,TF-target_gene
Nfkbia,Ptgs2,TF-target_gene
Dnmt3a,Dpp6,TF-target_gene
Dnmt3a,Mdm2,TF-target_gene
Dnmt3a,Nanog,TF-target_gene
Dnmt3a,Pou5f1,TF-target_gene
Dnmt3a,Rb1,TF-target_gene
Dnmt3a,Vtn,TF-target_gene
Sos1,Spred3,TF-target_gene
Sos1,Spred1,TF-target_gene
Sos1,Spred2,TF-target_gene
Sos1,Ccnd2,TF-target_gene
Sos1,Spry4,TF-target_gene
Sos1,Spry2,TF-target_gene
Sos1,Spry1,TF-target_gene
Sos1,Spry3,TF-target_gene
Sirt1,Abcb1a,TF-target_gene
Sirt1,Bclaf1,TF-target_gene
Sirt1,Dkk1,TF-target_gene
Sirt1,Mmp13,TF-target_gene
Sirt1,Nox1,TF-target_gene
Sirt1,Nr0b2,TF-target_gene
Sirt1,Nr1i2,TF-target_gene
Sirt1,Hcrtr2,TF-target_gene
Sirt1,Parp1,TF-target_gene
Sirt1,Pparg,TF-target_gene
Sirt1,Retn,TF-target_gene
Sirt1,Rictor,TF-target_gene
Sirt1,Scnn1a,TF-target_gene
Sirt1,Shc1,TF-target_gene
Sirt1,Sirt6,TF-target_gene
Sirt1,Smad3,TF-target_gene
Sirt1,Timp1,TF-target_gene
Sirt1,Ucp2,TF-target_gene
Foxo3,Pck2,TF-target_gene
Foxo3,Bcl2l11,TF-target_gene
Foxo3,G6pc,TF-target_gene
Foxo3,G6pc2,TF-target_gene
Foxo3,Rbl2,TF-target_gene
Foxo3,Ccnd2,TF-target_gene
Foxo3,Ccng2,TF-target_gene
Foxo3,Gadd45a,TF-target_gene
Foxo3,Sirt1,TF-target_gene
Sirt5,Hmgcs2,TF-target_gene
Tnf,Sele,TF-target_gene
Tnf,Icam1,TF-target_gene
Tnf,Casp3,TF-target_gene
Parp1,Apod,TF-target_gene
Parp1,E2f1,TF-target_gene
Parp1,Nkx2-1,TF-target_gene
Parp1,Sh3bp2,TF-target_gene
Relb,Cxcl2,TF-target_gene
Relb,LOC100041593,TF-target_gene
Relb,Cxcl12,TF-target_gene
Relb,Tnfsf13b,TF-target_gene
Relb,Ccl19,TF-target_gene
Relb,Cd40,TF-target_gene
Relb,LOC100041504,TF-target_gene
Relb,Gm2023,TF-target_gene
Relb,Ccl21a,TF-target_gene
Relb,Relb,TF-target_gene
Relb,LOC100862177,TF-target_gene
Relb,Myb,TF-target_gene
Relb,Aire,TF-target_gene
Relb,Cxcl1,TF-target_gene
Relb,Icam1,TF-target_gene
Relb,Gm1987,TF-target_gene
Relb,Gm13304,TF-target_gene
Relb,Gm10591,TF-target_gene
Relb,Ccl21c,TF-target_gene
Relb,Ccl21b,TF-target_gene
Relb,Birc2,TF-target_gene
Relb,Tcrg-C1,TF-target_gene
